x,y
3943.68,2.98396484029e-06
3943.62,3.26996124671e-06
3943.56,3.03796489955e-06
3943.5,2.81196663894e-06
3943.44,2.89296581834e-06
3943.38,2.83096679453e-06
3943.32,3.44495894608e-06
3943.26,3.32696080399e-06
3943.2000000000003,3.02796414751e-06
3943.1400000000003,3.1769622562499998e-06
3943.08,2.79296739284e-06
3943.02,3.1259626045e-06
3942.96,3.27496162273e-06
3942.9,3.22196291196e-06
3942.8383333333336,3.43995947955e-06
3942.7766666666666,3.39396111331e-06
3942.715,3.62995830698e-06
3942.6533333333336,3.38296083176e-06
3942.5916666666667,2.90996691491e-06
3942.53,2.62796953602e-06
3942.4700000000003,2.66096856169e-06
3942.4100000000003,2.83096679453e-06
3942.3500000000004,2.22497360753e-06
3942.29,2.36997177925e-06
3942.23,2.87496701124e-06
3942.17,2.62896997502e-06
3942.11,2.89396716683e-06
3942.05,2.91696634995e-06
3941.99,2.56396963421e-06
3941.93,2.54796988613e-06
3941.87,2.41097158845e-06
3941.81,2.59496960086e-06
3941.75,2.70796827642e-06
3941.69,2.59996997688e-06
3941.63,2.65896859318e-06
3941.5699999999997,2.57896985278e-06
3941.5099999999998,2.77696764476e-06
3941.45,2.95196443464e-06
3941.39,2.7239680245e-06
3941.33,2.79596689086e-06
3941.27,2.65196824865e-06
3941.21,2.46497164771e-06
3941.15,2.69296805785e-06
3941.09,2.38997146435e-06
3941.03,2.17297351678e-06
3940.9700000000003,2.3609723757e-06
3940.91,2.2399738261e-06
3940.85,2.34797212564e-06
3940.79,2.02997531357e-06
3940.73,1.79297859039e-06
3940.6683333333335,2.34397218862e-06
3940.6066666666666,2.52496979352e-06
3940.545,2.42997174404e-06
3940.4833333333336,2.43597164957e-06
3940.4216666666666,2.71496862095e-06
3940.36,3.07796426975e-06
3940.3,2.75596752066e-06
3940.2400000000002,2.70796827642e-06
3940.1800000000003,2.67696830977e-06
3940.12,2.7359678355599998e-06
3940.06,3.229962786e-06
3940.0,3.07096392522e-06
3939.94,3.03596402155e-06
3939.88,3.19996325835e-06
3939.8199999999997,3.06096499216e-06
3939.7599999999998,2.95196443464e-06
3939.7,3.06396449018e-06
3939.64,3.19796238035e-06
3939.58,2.71596815046e-06
3939.52,2.44497105312e-06
3939.46,2.44397152361e-06
3939.4,2.66796799673e-06
3939.34,2.83496673155e-06
3939.28,2.27697369828e-06
3939.2200000000003,2.10497549693e-06
3939.1600000000003,2.2589730722e-06
3939.1000000000004,2.67396881175e-06
3939.04,2.83596717055e-06
3938.98,2.60696941192e-06
3938.92,2.50897004544e-06
3938.86,2.42997174404e-06
3938.8,2.80196679639e-06
3938.74,2.37397171627e-06
3938.68,2.31297313146e-06
3938.62,2.62296916e-06
3938.56,2.27097379275e-06
3938.5,2.4009717459e-06
3938.44,2.5429704196e-06
3938.38,2.71896855797e-06
3938.3199999999997,2.63896890808e-06
3938.2599999999998,2.623969599e-06
3938.2,2.8219664814899998e-06
3938.1383333333333,2.42897130504e-06
3938.0766666666664,2.11197493197e-06
3938.015,1.8949769843999999e-06
3937.9533333333334,2.12497518203e-06
3937.8916666666664,2.15597514868e-06
3937.83,2.12797558954e-06
3937.77,2.2499736686499998e-06
3937.71,2.09197524687e-06
3937.6499999999996,2.16697361125e-06
3937.5899999999997,1.9569769177e-06
3937.5299999999997,2.62796953602e-06
3937.47,2.8829659757899998e-06
3937.41,2.39997221639e-06
3937.35,2.56396963421e-06
3937.29,2.38497199782e-06
3937.23,2.34497262762e-06
3937.17,2.3519720626599998e-06
3937.11,2.48697039183e-06
3937.05,2.31597353897e-06
3936.9900000000002,2.14597530613e-06
3936.9300000000003,2.35597199968e-06
3936.87,2.1889741743499998e-06
3936.81,2.48697039183e-06
3936.75,2.45997218118e-06
3936.69,2.45897174218e-06
3936.63,2.50797051593e-06
3936.5699999999997,2.34097178111e-06
3936.5099999999998,2.4629716792e-06
3936.45,2.10797499495e-06
3936.39,2.13197552656e-06
3936.33,1.86297839773e-06
3936.27,1.96997716776e-06
3936.21,2.32697200154e-06
3936.15,2.0369756581e-06
3936.09,2.1989740169e-06
3936.03,2.3179716885e-06
3935.9683333333332,2.19797448739e-06
3935.9066666666668,2.03397525059e-06
3935.8450000000003,2.35097253315e-06
3935.7833333333333,2.43697208857e-06
3935.7216666666664,2.17497530427e-06
3935.66,2.39597227937e-06
3935.6,2.20797432994e-06
3935.54,2.43397168106e-06
3935.48,2.23397392057e-06
3935.42,1.86297839773e-06
3935.36,2.11497533948e-06
3935.3,2.13297505607e-06
3935.2400000000002,2.40797209043e-06
3935.1800000000003,2.27297376126e-06
3935.12,2.5439699491099998e-06
3935.06,2.8029663259e-06
3935.0,2.28797307034e-06
3934.94,2.17897342231e-06
3934.88,2.18697420584e-06
3934.82,2.08397537283e-06
3934.76,2.14697483564e-06
3934.7,2.18297426882e-06
3934.64,2.18697420584e-06
3934.58,2.59096966384e-06
3934.52,2.45197139765e-06
3934.46,2.02497584704e-06
3934.3999999999996,2.33697184409e-06
3934.3399999999997,2.31197269246e-06
3934.2799999999997,2.50397057891e-06
3934.22,2.89596622585e-06
3934.16,2.9869652478e-06
3934.1,2.92396669448e-06
3934.04,2.66696846722e-06
3933.98,2.78996698533e-06
3933.92,2.46097171069e-06
3933.86,2.41097158845e-06
3933.798333333333,2.65296777816e-06
3933.7366666666667,2.66596802822e-06
3933.675,3.17396275823e-06
3933.6133333333332,3.24196259706e-06
3933.5516666666663,3.1159627619499998e-06
3933.49,3.10296433087e-06
3933.43,2.60896938043e-06
3933.37,2.65896859318e-06
3933.31,2.99796552935e-06
3933.25,2.79996682788e-06
3933.19,2.65496774667e-06
3933.13,2.47897051779e-06
3933.07,2.49397073636e-06
3933.01,2.46997111424e-06
3932.95,2.62996950453e-06
3932.89,2.7969673298599998e-06
3932.83,2.08097496532e-06
3932.77,2.44297108461e-06
3932.71,3.28396102628e-06
3932.65,3.3089610874e-06
3932.59,3.10196298238e-06
3932.5299999999997,2.68596862281e-06
3932.47,2.53797004358e-06
3932.41,2.57696988427e-06
3932.35,2.61096934894e-06
3932.29,2.85296644814e-06
3932.23,3.19096294531e-06
3932.17,2.93696603505e-06
3932.11,2.53696960458e-06
3932.05,2.53797004358e-06
3931.9900000000002,2.13497502458e-06
3931.9300000000003,2.12097524501e-06
3931.87,2.17597392429e-06
3931.81,2.24797370014e-06
3931.75,2.0369756581e-06
3931.69,1.86397792724e-06
3931.6283333333336,2.4629716792e-06
3931.5666666666666,2.00497707143e-06
3931.505,1.8749772993e-06
3931.4433333333336,2.28497266283e-06
3931.3816666666667,2.03797518761e-06
3931.32,2.47697145877e-06
3931.26,2.49797067338e-06
3931.2000000000003,2.20997429845e-06
3931.1400000000003,1.78097877933e-06
3931.08,1.78097877933e-06
3931.02,2.34697259613e-06
3930.96,2.14697483564e-06
3930.9,2.10797499495e-06
3930.84,2.33097193856e-06
3930.7799999999997,2.47197108275e-06
3930.72,2.30897319444e-06
3930.66,2.15397518017e-06
3930.6,2.37197174776e-06
3930.54,2.29597385387e-06
3930.48,2.48697039183e-06
3930.42,2.53797004358e-06
3930.3599999999997,2.22197410951e-06
3930.2999999999997,2.49197076785e-06
3930.24,2.55396979166e-06
3930.18,2.43597164957e-06
3930.12,2.65496774667e-06
3930.06,2.61496928596e-06
3930.0,2.33497187558e-06
3929.94,2.34897256464e-06
3929.88,2.15297565066e-06
3929.82,2.20097398541e-06
3929.76,2.61496928596e-06
3929.7,2.31097316295e-06
3929.64,2.14197445962e-06
3929.58,2.56796957123e-06
3929.52,2.57797032327e-06
3929.46,2.56497007321e-06
3929.4,2.71196730395e-06
3929.34,2.13497502458e-06
3929.2799999999997,2.33197237756e-06
3929.22,2.58796925633e-06
3929.16,1.92697739005e-06
3929.0983333333334,2.1179748375e-06
3929.0366666666664,2.34697259613e-06
3928.975,2.43897205708e-06
3928.9133333333334,2.37897209229e-06
3928.8516666666665,2.23297348157e-06
3928.79,2.28797307034e-06
3928.73,2.25397360567e-06
3928.67,2.5619696657e-06
3928.6099999999997,2.47197108275e-06
3928.5499999999997,2.6039699139e-06
3928.49,2.77096773923e-06
3928.43,2.44097202559e-06
3928.37,2.55497023066e-06
3928.31,2.24397376312e-06
3928.25,2.47097155324e-06
3928.19,2.47797007879e-06
3928.13,2.14897480415e-06
3928.07,2.42797177553e-06
3928.01,2.12197477452e-06
3927.9500000000003,2.18697420584e-06
3927.8900000000003,2.35397203117e-06
3927.83,2.00897700845e-06
3927.77,1.96497679174e-06
3927.71,2.18597376684e-06
3927.65,2.37897209229e-06
3927.59,2.03397525059e-06
3927.5299999999997,2.22297363902e-06
3927.47,2.31497309997e-06
3927.41,2.25697310369e-06
3927.35,2.49197076785e-06
3927.29,1.9779770418e-06
3927.23,2.11497533948e-06
3927.17,2.45897174218e-06
3927.1099999999997,2.21197426696e-06
3927.0499999999997,2.30297328891e-06
3926.99,2.47197108275e-06
3926.9283333333333,2.49697023438e-06
3926.8666666666663,2.47597101977e-06
3926.805,2.63296991204e-06
3926.7433333333333,2.21697373349e-06
3926.6816666666664,2.03397525059e-06
3926.62,2.43397168106e-06
3926.56,2.21597329449e-06
3926.5,1.87397776979e-06
3926.44,2.1889741743499998e-06
3926.38,2.1849733278399998e-06
3926.32,1.88097720483e-06
3926.26,2.13297505607e-06
3926.2000000000003,2.27297376126e-06
3926.1400000000003,2.38797149584e-06
3926.08,2.32197253501e-06
3926.02,2.11197493197e-06
3925.96,1.9559764787e-06
3925.9,1.94497710664e-06
3925.84,2.51496995097e-06
3925.78,2.44097202559e-06
3925.7200000000003,2.09097480787e-06
3925.66,2.37097221825e-06
3925.6,2.46997111424e-06
3925.54,2.56097013619e-06
3925.48,2.2589730722e-06
3925.42,2.26697385573e-06
3925.3599999999997,2.25797354269e-06
3925.2999999999997,2.32197253501e-06
3925.24,2.66796799673e-06
3925.18,2.46597117722e-06
3925.12,2.5279702010299998e-06
3925.06,2.52397026401e-06
3925.0,2.22497360753e-06
3924.94,2.36297234421e-06
3924.88,2.34297174962e-06
3924.82,2.0539749356899998e-06
3924.758333333333,2.10097555991e-06
3924.6966666666667,2.47197108275e-06
3924.635,2.35897240719e-06
3924.5733333333333,2.50596963793e-06
3924.5116666666663,2.62596956751e-06
3924.45,2.41797193298e-06
3924.39,2.5839702288e-06
